2.815091183923811524e+00 9.910039983723900603e-01 0.000000000000000000e+00
2.869227552845423634e+00 9.910549875699812272e-01 0.000000000000000000e+00
2.923363921767035301e+00 9.910678834190810305e-01 0.000000000000000000e+00
2.977500290688646967e+00 9.885759553585199422e-01 0.000000000000000000e+00
3.031636659610258633e+00 9.777494494297049865e-01 0.000000000000000000e+00
3.085773028531870299e+00 9.630849637620825243e-01 0.000000000000000000e+00
3.139909397453482409e+00 9.475389959250137828e-01 0.000000000000000000e+00
3.194045766375094075e+00 9.333630898784553986e-01 0.000000000000000000e+00
3.248182135296705741e+00 9.226511826547119099e-01 0.000000000000000000e+00
3.302318504218317408e+00 9.168240153638504975e-01 0.000000000000000000e+00
3.356454873139929518e+00 9.166148441366127608e-01 0.000000000000000000e+00
3.410591242061541184e+00 9.222307625649081020e-01 0.000000000000000000e+00
3.464727610983152850e+00 9.328190886612595101e-01 0.000000000000000000e+00
3.518863979904764516e+00 9.469584207433411338e-01 0.000000000000000000e+00
3.573000348826376182e+00 9.627067542495543195e-01 0.000000000000000000e+00
3.627136717747988293e+00 9.775357595306933822e-01 0.000000000000000000e+00
3.681273086669599959e+00 9.889221541853990827e-01 0.000000000000000000e+00
3.735409455591211625e+00 9.919106720601553739e-01 0.000000000000000000e+00
3.789545824512823291e+00 9.919410788029553450e-01 0.000000000000000000e+00
3.843682193434435401e+00 9.920154154971897453e-01 0.000000000000000000e+00
3.897818562356047067e+00 9.920169314208269196e-01 0.000000000000000000e+00
3.951954931277658734e+00 9.920780933180285421e-01 0.000000000000000000e+00
4.006091300199270400e+00 9.921570417766540917e-01 0.000000000000000000e+00
4.060227669120882510e+00 9.921332520568388880e-01 0.000000000000000000e+00
4.114364038042493732e+00 9.922905238866865929e-01 0.000000000000000000e+00
4.168500406964105842e+00 9.922356953116914235e-01 0.000000000000000000e+00
4.222636775885717952e+00 9.922283198589821884e-01 0.000000000000000000e+00
4.276773144807329174e+00 9.923109999678221271e-01 0.000000000000000000e+00
4.330909513728941285e+00 9.924766979065244854e-01 0.000000000000000000e+00
4.385045882650552507e+00 9.924500088151964050e-01 0.000000000000000000e+00
4.439182251572164617e+00 9.924928130350051392e-01 0.000000000000000000e+00
4.493318620493776727e+00 9.925445808959068028e-01 0.000000000000000000e+00
4.547454989415387949e+00 9.926104438321147194e-01 0.000000000000000000e+00
4.601591358337000059e+00 9.926361377257244545e-01 0.000000000000000000e+00
4.655727727258611282e+00 9.926786051569119751e-01 0.000000000000000000e+00
4.709864096180223392e+00 9.925809505730209814e-01 0.000000000000000000e+00
4.764000465101835502e+00 9.926529946264939230e-01 0.000000000000000000e+00
4.818136834023446724e+00 9.928297989028804782e-01 0.000000000000000000e+00
4.872273202945058834e+00 9.926846314400414872e-01 0.000000000000000000e+00
4.926409571866670056e+00 9.928239165222288998e-01 0.000000000000000000e+00
4.980545940788282167e+00 9.927807421336689586e-01 0.000000000000000000e+00
5.034682309709894277e+00 9.927913766651500493e-01 0.000000000000000000e+00
5.088818678631505499e+00 9.928847586243991774e-01 0.000000000000000000e+00
5.142955047553117609e+00 9.928970170946825879e-01 0.000000000000000000e+00
5.197091416474728831e+00 9.929355839845394049e-01 0.000000000000000000e+00
5.251227785396340941e+00 9.930102780542079399e-01 0.000000000000000000e+00
5.305364154317953052e+00 9.930805878566679734e-01 0.000000000000000000e+00
5.359500523239564274e+00 9.930619145122839830e-01 0.000000000000000000e+00
5.413636892161176384e+00 9.931548057663022178e-01 0.000000000000000000e+00
5.467773261082788494e+00 9.931285395751747735e-01 0.000000000000000000e+00
5.521909630004399716e+00 9.931581755670833012e-01 0.000000000000000000e+00
5.576045998926011826e+00 9.931582486754948480e-01 0.000000000000000000e+00
5.630182367847623048e+00 9.932120141260670776e-01 0.000000000000000000e+00
5.684318736769235159e+00 9.932366353044728147e-01 0.000000000000000000e+00
5.738455105690847269e+00 9.932659355706605631e-01 0.000000000000000000e+00
5.792591474612458491e+00 9.932806746407196741e-01 0.000000000000000000e+00
5.846727843534070601e+00 9.933270666929269188e-01 0.000000000000000000e+00
5.900864212455681823e+00 9.934006466293944237e-01 0.000000000000000000e+00
5.955000581377293933e+00 9.934015763820096545e-01 0.000000000000000000e+00
6.009136950298906044e+00 9.933493437692518802e-01 0.000000000000000000e+00
6.063273319220517266e+00 9.933554496990156801e-01 0.000000000000000000e+00
6.117409688142129376e+00 9.934041063789256221e-01 0.000000000000000000e+00
6.171546057063740598e+00 9.934056670378409448e-01 0.000000000000000000e+00
6.225682425985352708e+00 9.934835851864408651e-01 0.000000000000000000e+00
6.279818794906964818e+00 9.935125664977304538e-01 0.000000000000000000e+00
6.333955163828576040e+00 9.935586729881812351e-01 0.000000000000000000e+00
6.388091532750188151e+00 9.935887939991646656e-01 0.000000000000000000e+00
6.442227901671800261e+00 9.936678905564867437e-01 0.000000000000000000e+00
6.496364270593411483e+00 9.936102143141675169e-01 0.000000000000000000e+00
6.550500639515023593e+00 9.936500861755461766e-01 0.000000000000000000e+00
6.604637008436634815e+00 9.936388362076300496e-01 0.000000000000000000e+00
6.658773377358246925e+00 9.937339009390170341e-01 0.000000000000000000e+00
6.712909746279859036e+00 9.937326219911433167e-01 0.000000000000000000e+00
6.767046115201470258e+00 9.937830641532204856e-01 0.000000000000000000e+00
6.821182484123082368e+00 9.938567399327775664e-01 0.000000000000000000e+00
6.875318853044693590e+00 9.937902378672577308e-01 0.000000000000000000e+00
6.929455221966305700e+00 9.938902620902424490e-01 0.000000000000000000e+00
6.983591590887917810e+00 9.938388091703354021e-01 0.000000000000000000e+00
7.037727959809529032e+00 9.938011183050367015e-01 0.000000000000000000e+00
7.091864328731141143e+00 9.939173953600296541e-01 0.000000000000000000e+00
7.146000697652752365e+00 9.939068568831309625e-01 0.000000000000000000e+00
7.200137066574364475e+00 9.940114034569271784e-01 0.000000000000000000e+00
7.254273435495976585e+00 9.940039931229238679e-01 0.000000000000000000e+00
7.308409804417587807e+00 9.940444108161915482e-01 0.000000000000000000e+00
7.362546173339199918e+00 9.940107747205477740e-01 0.000000000000000000e+00
7.416682542260811140e+00 9.940635854915738090e-01 0.000000000000000000e+00
7.470818911182423250e+00 9.940701317128367576e-01 0.000000000000000000e+00
7.524955280104035360e+00 9.940634618327828242e-01 0.000000000000000000e+00
7.579091649025646582e+00 9.942478343332108448e-01 0.000000000000000000e+00
7.633228017947258692e+00 9.941700374006831042e-01 0.000000000000000000e+00
7.687364386868870803e+00 9.942036355030863248e-01 0.000000000000000000e+00
7.741500755790482025e+00 9.942624343178804169e-01 0.000000000000000000e+00
7.795637124712094135e+00 9.943167611369749803e-01 0.000000000000000000e+00
7.849773493633705357e+00 9.943768357376512323e-01 0.000000000000000000e+00
7.903909862555317467e+00 9.943468933572440216e-01 0.000000000000000000e+00
7.958046231476929577e+00 9.944633231490613845e-01 0.000000000000000000e+00
8.012182600398540799e+00 9.943438385776435240e-01 0.000000000000000000e+00
8.066318969320152021e+00 9.944687792455938480e-01 0.000000000000000000e+00
8.120455338241765020e+00 9.944913141092482922e-01 0.000000000000000000e+00
8.174591707163376242e+00 9.944712707082592473e-01 0.000000000000000000e+00
8.228728076084987464e+00 9.944898483929577315e-01 0.000000000000000000e+00
8.282864445006600462e+00 9.944322847181633618e-01 0.000000000000000000e+00
8.337000813928211684e+00 9.944891859510515131e-01 0.000000000000000000e+00
8.391137182849822906e+00 9.945572371559855407e-01 0.000000000000000000e+00
8.445273551771435905e+00 9.946251652648169239e-01 0.000000000000000000e+00
8.499409920693047127e+00 9.945535290632260272e-01 0.000000000000000000e+00
8.553546289614658349e+00 9.946960384618269702e-01 0.000000000000000000e+00
8.607682658536269571e+00 9.946417297492377019e-01 0.000000000000000000e+00
8.661819027457882569e+00 9.947289329814905656e-01 0.000000000000000000e+00
8.715955396379493791e+00 9.947091129462150016e-01 0.000000000000000000e+00
8.770091765301105013e+00 9.947461524573603109e-01 0.000000000000000000e+00
8.824228134222718012e+00 9.948113972584647913e-01 0.000000000000000000e+00
8.878364503144329234e+00 9.946772515472331877e-01 0.000000000000000000e+00
8.932500872065940456e+00 9.946843298326719651e-01 0.000000000000000000e+00
8.986637240987553454e+00 9.946818527485761230e-01 0.000000000000000000e+00
9.040773609909164676e+00 9.947579348535673383e-01 0.000000000000000000e+00
9.094909978830775898e+00 9.948148301843445784e-01 0.000000000000000000e+00
9.149046347752387121e+00 9.946834681108697174e-01 0.000000000000000000e+00
9.203182716674000119e+00 9.946901197418432927e-01 0.000000000000000000e+00
9.257319085595611341e+00 9.946530636837476180e-01 0.000000000000000000e+00
9.311455454517222563e+00 9.946370913270841108e-01 0.000000000000000000e+00
9.365591823438835561e+00 9.946798957072724434e-01 0.000000000000000000e+00
9.419728192360446783e+00 9.944734115940446761e-01 0.000000000000000000e+00
9.473864561282058006e+00 9.943342532629967367e-01 0.000000000000000000e+00
9.528000930203671004e+00 9.942288320645148447e-01 0.000000000000000000e+00
9.582137299125282226e+00 9.941685574947846105e-01 0.000000000000000000e+00
9.636273668046893448e+00 9.939573475911148703e-01 0.000000000000000000e+00
9.690410036968506446e+00 9.939048529876686189e-01 0.000000000000000000e+00
9.744546405890117668e+00 9.937634750174190179e-01 0.000000000000000000e+00
9.798682774811728891e+00 9.934868414053679153e-01 0.000000000000000000e+00
9.852819143733340113e+00 9.932355580164476949e-01 0.000000000000000000e+00
9.906955512654953111e+00 9.929286023998437072e-01 0.000000000000000000e+00
9.961091881576564333e+00 9.926008280740871159e-01 0.000000000000000000e+00
1.001522825049817556e+01 9.922967105422600964e-01 0.000000000000000000e+00
1.006936461941978855e+01 9.918566826776633594e-01 0.000000000000000000e+00
1.012350098834139978e+01 9.913817634686955538e-01 0.000000000000000000e+00
1.017763735726301100e+01 9.908854806968738771e-01 0.000000000000000000e+00
1.023177372618462400e+01 9.903550172307951094e-01 0.000000000000000000e+00
1.028591009510623522e+01 9.897749077069636359e-01 0.000000000000000000e+00
1.034004646402784644e+01 9.891068809363782188e-01 0.000000000000000000e+00
1.039418283294945766e+01 9.882614172585657553e-01 0.000000000000000000e+00
1.044831920187107066e+01 9.876156265956069769e-01 0.000000000000000000e+00
1.050245557079268188e+01 9.868621395409118424e-01 0.000000000000000000e+00
1.055659193971429310e+01 9.849162399974739079e-01 0.000000000000000000e+00
1.061072830863590610e+01 9.437853724867751870e-01 0.000000000000000000e+00
1.066486467755751733e+01 8.727415575798115333e-01 0.000000000000000000e+00
1.071900104647912855e+01 7.924796081237263090e-01 0.000000000000000000e+00
1.077313741540074155e+01 7.244670594682592890e-01 0.000000000000000000e+00
1.082727378432235277e+01 6.943723208251362244e-01 0.000000000000000000e+00
